CVE,CNA,File,RuleName,ErrorCode,ErrorText
CVE-2025-59140,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59140.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "= 0.2.1"
CVE-2025-59139,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59139.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 4.9.7"
CVE-2025-59058,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59058.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 0.0.19"
CVE-2025-59056,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59056.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 15.0.38"
CVE-2025-59056,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59056.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: ">= 17.0.0, < 17.0.21"
CVE-2025-59056,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59056.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: ">= 16.0.0, < 16.0.41"
CVE-2025-59055,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59055.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "<= 2.17.3"
CVE-2025-59054,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59054.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 0.5.4"
CVE-2025-59053,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59053.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "= 0.7.2-beta.2"
CVE-2025-59052,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59052.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "@angular/ssr >= 19.0.0-next.0, < 19.2.16"
CVE-2025-59052,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59052.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "@angular/platform-server >= 20.0.0-next.0, < 20.3.0"
CVE-2025-59052,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59052.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "@angular/platform-server >= 16.0.0-next.0, < 18.2.14"
CVE-2025-59052,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59052.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "@angular/platform-server >= 19.0.0-next.0, < 19.2.15"
CVE-2025-59052,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59052.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "@angular/platform-server >= 21.0.0-next.0, < 21.0.0-next.3"
CVE-2025-59052,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59052.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "@nguniversal/common >= 16.0.0-next.0, <= 16.2.0"
CVE-2025-59052,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59052.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "@angular/ssr >= 17.0.0-next.0, < 18.2.21"
CVE-2025-59052,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59052.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "@angular/ssr >= 20.0.0-next.0, < 20.3.0"
CVE-2025-59052,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59052.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "@angular/ssr >= 21.0.0-next.0, < 21.0.0-next.3"
CVE-2025-59050,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59050.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 1.3.301"
